"","customer","chain","shop","date","quantity","billing","datediff_last","datediff_next","max_date"
"20803","DYeM~","Yn","JFC",2017-11-04,0.8,10.72,8,7,FALSE
"20804","DYeM~","Yn","JFC",2017-11-11,3.57,44.89,7,6,FALSE
"20805","DYeM~","Yn","JFC",2017-11-17,2.135,38.19,6,7,FALSE
"20806","DYeM~","Yn","JFC",2017-11-24,2.505,21.11,7,6,FALSE
"20807","DYeM~","Yn","JFC",2017-11-30,1.66,21.19,6,7,FALSE
"20808","DYeM~","Yn","JFC",2017-12-07,1.555,18.07,7,9,FALSE
"20809","DYeM~","Yn","JFC",2017-12-16,1.12,13.39,9,6,FALSE
"20810","DYeM~","Yn","JFC",2017-12-22,1.325,22.23,6,8,FALSE
"20811","DYeM~","Yn","JFC",2017-12-30,0.94,13.84,8,6,FALSE
"20812","DYeM~","Yn","JFC",2018-01-05,2.4,19.96,6,8,FALSE
"20813","DYeM~","Yn","JFC",2018-01-13,0.91,11.8,8,7,FALSE
"20814","DYeM~","Yn","JFC",2018-01-20,1.285,18.34,7,6,FALSE
"20815","DYeM~","Yn","JFC",2018-01-26,2.175,17.21,6,6,FALSE
"20816","DYeM~","Yn","JFC",2018-02-01,1.13,14.04,6,7,FALSE
"20817","DYeM~","Yn","JFC",2018-02-08,2.755,10.77,7,6,FALSE
"20818","DYeM~","Yn","JFC",2018-02-14,0.79,12,6,8,FALSE
"20819","DYeM~","Yn","JFC",2018-02-22,1.095,13.38,8,7,FALSE
"20820","DYeM~","Yn","JFC",2018-03-01,1.205,17.16,7,8,FALSE
"20821","DYeM~","Yn","JFC",2018-03-09,1.27,15.57,8,12,FALSE
"20822","DYeM~","Yn","JFC",2018-03-21,1.11,15.71,12,8,FALSE
"20823","DYeM~","Yn","JFC",2018-03-29,2.375,25.02,8,5,FALSE
"20824","DYeM~","Yn","JFC",2018-04-03,0.91,10.43,5,7,FALSE
"20825","DYeM~","Yn","JFC",2018-04-10,1.81,5.57,7,9,FALSE
"20826","DYeM~","Yn","JFC",2018-04-19,1.335,18.93,9,8,FALSE
"20827","DYeM~","Yn","JFC",2018-04-27,1.965,22.15,8,5,FALSE
"20828","DYeM~","Yn","JFC",2018-05-02,0.36,4.6,5,2,FALSE
"20829","DYeM~","Yn","JFC",2018-05-04,0.72,11.81,2,6,FALSE
"20830","DYeM~","Yn","JFC",2018-05-10,2.16,25.32,6,8,FALSE
"20831","DYeM~","Yn","JFC",2018-05-18,0.76,11.92,8,7,FALSE
"20832","DYeM~","Yn","JFC",2018-05-25,1.815,21.5,7,7,FALSE
"20833","DYeM~","Yn","JFC",2018-06-01,1.05,14.87,7,8,FALSE
"20834","DYeM~","Yn","JFC",2018-06-09,7.435,59.18,8,13,FALSE
"20835","DYeM~","Yn","JFC",2018-06-22,1.4,17.52,13,5,FALSE
"20836","DYeM~","Yn","JFC",2018-06-27,1.92,14.15,5,9,FALSE
"20837","DYeM~","Yn","JFC",2018-07-06,2.255,25.06,9,6,FALSE
"20838","DYeM~","Yn","JFC",2018-07-12,2.5,16.37,6,8,FALSE
"20839","DYeM~","Yn","JFC",2018-07-20,1.06,15.17,8,4,FALSE
"20840","DYeM~","Yn","JFC",2018-07-24,0.335,2.63,4,3,FALSE
"20841","DYeM~","Yn","JFC",2018-07-27,3.73,23.55,3,4,FALSE
"20842","DYeM~","Yn","JFC",2018-07-31,2.56,13.53,4,22,FALSE
"20843","DYeM~","Yn","JFC",2018-08-22,3.655,30.11,22,16,FALSE
"20844","DYeM~","Yn","JFC",2018-09-07,4.025,21.17,16,6,FALSE
"20845","DYeM~","Yn","JFC",2018-09-13,1.63,9.96,6,7,FALSE
"20846","DYeM~","Yn","JFC",2018-09-20,2.96,15.33,7,14,FALSE
"20847","DYeM~","Yn","JFC",2018-10-04,3.03,27.21,14,9,FALSE
"20848","DYeM~","Yn","JFC",2018-10-13,0.875,12.83,9,7,FALSE
"20849","DYeM~","Yn","JFC",2018-10-20,1.27,12.83,7,7,FALSE
"20850","dyEXf","Qi","fDV",2016-01-27,1,3.5,0,6,FALSE
"20851","dyEXf","Qi","fDV",2016-02-02,1,1.95,6,2,FALSE
"20852","dyEXf","Qi","fDV",2016-02-04,1,3.5,2,7,FALSE
"20853","dyEXf","Qi","fDV",2016-02-11,2.685,17.54,7,7,FALSE
"20854","dyEXf","Qi","fDV",2016-02-18,1,3.5,7,7,FALSE
"20855","dyEXf","Qi","fDV",2016-02-25,1,3,7,7,FALSE
"20856","dyEXf","Qi","fDV",2016-03-03,1,3,7,7,FALSE
"20857","dyEXf","Qi","fDV",2016-03-10,1,3,7,12,FALSE
"20858","dyEXf","Qi","fDV",2016-03-22,1,3.5,12,23,FALSE
"20859","dyEXf","Qi","fDV",2016-04-14,1.165,7.93,23,6,FALSE
"20860","dyEXf","Qi","fDV",2016-04-20,2,1.74,6,20,FALSE
"20861","dyEXf","Qi","fDV",2016-05-10,4.645,16.63,20,16,FALSE
"20862","dyEXf","Qi","fDV",2016-05-26,1.225,12.63,16,7,FALSE
"20863","dyEXf","Qi","fDV",2016-06-02,5.325,13.07,7,5,FALSE
"20864","dyEXf","Qi","fDV",2016-06-07,2.11,5.47,5,92,FALSE
"20865","dyEXf","Qi","fDV",2016-09-07,2,7.5,92,12,FALSE
"20866","dyEXf","Qi","fDV",2016-09-19,2.21,7.12,12,1,FALSE
"20867","dyEXf","Qi","fDV",2016-09-20,2,2.7,1,35,FALSE
"20868","dyEXf","Qi","fDV",2016-10-25,1.285,5.93,35,2,FALSE
"20869","dyEXf","Qi","fDV",2016-10-27,1.57,10.6,2,21,FALSE
"20870","dyEXf","Qi","fDV",2016-11-17,0.19,2.28,21,4,FALSE
"20871","dyEXf","Qi","fDV",2016-11-21,1,5.9,4,21,FALSE
"20872","dyEXf","Qi","fDV",2016-12-12,1,3.5,21,9,FALSE
"20873","dyEXf","Qi","fDV",2016-12-21,1,5.9,9,3,FALSE
"20874","dyEXf","Qi","fDV",2016-12-24,2.225,39.86,3,6,FALSE
"20875","dyEXf","Qi","fDV",2016-12-30,28.565,123,6,11,FALSE
"20876","dyEXf","Qi","fDV",2017-01-10,3.825,8.91,11,2,FALSE
"20877","dyEXf","Qi","fDV",2017-01-12,1,3.5,2,20,FALSE
"20878","dyEXf","Qi","fDV",2017-02-01,1.465,9.42,20,7,FALSE
"20879","dyEXf","Qi","fDV",2017-02-08,0.885,17.15,7,8,FALSE
"20880","dyEXf","Qi","fDV",2017-02-16,1.715,11.88,8,12,FALSE
"20881","dyEXf","Qi","fDV",2017-02-28,1.405,9.1,12,6,FALSE
"20882","dyEXf","Qi","fDV",2017-03-06,1.13,9.22,6,52,FALSE
"20883","dyEXf","Qi","fDV",2017-04-27,2.69,10.82,52,63,FALSE
"20884","dyEXf","Qi","fDV",2017-06-29,1,5.9,63,12,FALSE
"20885","dyEXf","Qi","fDV",2017-07-11,2,0.92,12,86,FALSE
"20886","dyEXf","Qi","fDV",2017-10-05,3.575,22.21,86,39,FALSE
"20887","dyEXf","Qi","fDV",2017-11-13,1,7.5,39,15,FALSE
"20888","dyEXf","Qi","fDV",2017-11-28,5.635,23,15,6,FALSE
"20889","dyEXf","Qi","fDV",2017-12-04,1,1.95,6,43,FALSE
"20890","dyEXf","Qi","fDV",2018-01-16,1,6.9,43,57,FALSE
"20891","dyEXf","Qi","fDV",2018-03-14,1,3.5,57,33,FALSE
"20892","dyEXf","Qi","fDV",2018-04-16,10.42,14.77,33,10,FALSE
"20893","dyEXf","Qi","fDV",2018-04-26,2.105,0.91,10,20,FALSE
"20894","dyEXf","Qi","fDV",2018-05-16,1.12,3.86,20,41,FALSE
"20895","dyEXf","Qi","fDV",2018-06-26,2.045,14.31,41,13,FALSE
"20896","dyEXf","Qi","fDV",2018-07-09,3.01,16.29,13,57,FALSE
"20897","dyEXf","Qi","fDV",2018-09-04,2.645,15.92,57,29,FALSE
"20898","DyPXM","DZ","AWT",2016-05-13,6.035,44.87,0,38,FALSE
"20899","DyPXM","DZ","AWT",2016-06-20,1.355,24.7,38,11,FALSE
"20900","DyPXM","DZ","AWT",2016-07-01,1.275,10.04,11,17,FALSE
"20901","DyPXM","DZ","AWT",2016-07-18,0.44,5.99,17,3,FALSE
"20902","DyPXM","DZ","AWT",2016-07-21,3.96,24.07,3,4,FALSE
"20903","DyPXM","DZ","AWT",2016-07-25,0.685,8.34,4,2,FALSE
"20904","DyPXM","DZ","AWT",2016-07-27,0.62,10.68,2,10,FALSE
"20905","DyPXM","DZ","AWT",2016-08-06,0.51,8.37,10,25,FALSE
"20906","DyPXM","DZ","AWT",2016-08-31,0.495,8.97,25,7,FALSE
"20907","DyPXM","DZ","AWT",2016-09-07,3.115,25.58,7,9,FALSE
"20908","DyPXM","DZ","AWT",2016-09-16,4.075,27.02,9,13,FALSE
"20909","DyPXM","DZ","AWT",2016-09-29,1.595,13.48,13,6,FALSE
"20910","DyPXM","DZ","AWT",2016-10-05,1.755,15.03,6,4,FALSE
"20911","DyPXM","DZ","AWT",2016-10-09,3.54,19.22,4,12,FALSE
"20912","DyPXM","DZ","AWT",2016-10-21,1.94,18.87,12,9,FALSE
"20913","DyPXM","DZ","AWT",2016-10-30,1.085,18.59,9,24,FALSE
"20914","DyPXM","DZ","AWT",2016-11-23,8.13,21.89,24,7,FALSE
"20915","DyPXM","DZ","AWT",2016-11-30,0.945,12.64,7,1,FALSE
"20916","DyPXM","DZ","AWT",2016-12-01,0.315,4.42,1,12,FALSE
"20917","DyPXM","DZ","AWT",2016-12-13,3.215,17.6,12,20,FALSE
"20918","DyPXM","DZ","AWT",2017-01-02,0.34,5.07,20,39,FALSE
"20919","DyPXM","DZ","AWT",2017-02-10,0.575,8.36,39,5,FALSE
"20920","DyPXM","DZ","AWT",2017-02-15,0.285,3.98,5,56,FALSE
"20921","DyPXM","DZ","AWT",2017-04-12,0.335,5.03,56,34,FALSE
"20922","DyPXM","DZ","AWT",2017-05-16,1.69,10.84,34,6,FALSE
"20923","DyPXM","DZ","AWT",2017-05-22,1.805,12.77,6,7,FALSE
"20924","DyPXM","DZ","AWT",2017-05-29,6.97,17.78,7,21,FALSE
"20925","DyPXM","DZ","AWT",2017-06-19,1.805,19.83,21,1,FALSE
"20926","DyPXM","DZ","AWT",2017-06-20,2.76,13.58,1,13,FALSE
"20927","DyPXM","DZ","AWT",2017-07-03,0.28,4.69,13,16,FALSE
"20928","DyPXM","DZ","AWT",2017-07-19,1.17,7.69,16,8,FALSE
"20929","DyPXM","DZ","AWT",2017-07-27,3.405,12.51,8,14,FALSE
"20930","DyPXM","DZ","AWT",2017-08-10,5.8,25.82,14,15,FALSE
"20931","DyPXM","DZ","AWT",2017-08-25,6.205,36.58,15,24,FALSE
"20932","DyPXM","DZ","AWT",2017-09-18,3.13,21.04,24,30,FALSE
"20933","DyPXM","DZ","AWT",2017-10-18,0.615,6.85,30,52,FALSE
"20934","DyPXM","DZ","AWT",2017-12-09,2.395,20.61,52,32,FALSE
"20935","DyPXM","DZ","AWT",2018-01-10,2.625,14.12,32,1,FALSE
"20936","DyPXM","DZ","AWT",2018-01-11,0.375,5.63,1,15,FALSE
"20937","DyPXM","DZ","AWT",2018-01-26,3.945,22.71,15,3,FALSE
"20938","DyPXM","DZ","AWT",2018-01-29,1.31,6.99,3,3,FALSE
"20939","DyPXM","DZ","AWT",2018-02-01,2.165,17.95,3,15,FALSE
"20940","DyPXM","DZ","AWT",2018-02-16,6.335,34.35,15,13,FALSE
"20941","DyPXM","DZ","AWT",2018-03-01,3.585,29.39,13,11,FALSE
"20942","DyPXM","DZ","AWT",2018-03-12,3.615,18.14,11,14,FALSE
"20943","DyPXM","DZ","AWT",2018-03-26,0.875,15.2,14,22,FALSE
"20944","DyPXM","DZ","AWT",2018-04-17,2.735,5.28,22,45,FALSE
"20945","DyPXM","DZ","AWT",2018-06-01,1.065,18.42,45,30,FALSE
"20946","DyPXM","DZ","AWT",2018-07-01,4.05,26.06,30,30,FALSE
"20947","DyPXM","DZ","AWT",2018-07-31,0.485,4.61,30,21,FALSE
"20948","DyPXM","DZ","AWT",2018-08-21,0.18,2.7,21,15,FALSE
"20949","DyPXM","DZ","AWT",2018-09-05,1.315,23.04,15,27,FALSE
"20950","DyPXM","DZ","AWT",2018-10-02,2.625,15.01,27,6,FALSE
"20951","DyPXM","DZ","AWT",2018-10-08,1.66,21.86,6,16,FALSE
"20952","e__sj","~V","~iy",2016-08-04,1.426,5.42,0,113,FALSE
"20953","e__sj","~V","~iy",2016-11-25,1.358,19.01,113,24,FALSE
"20954","e__sj","~V","~iy",2016-12-19,1.154,14.49,24,1,FALSE
"20955","e__sj","~V","~iy",2016-12-20,2.136,26.91,1,121,FALSE
"20956","e__sj","~V","~iy",2017-04-20,0.752,10.68,121,7,FALSE
"20957","e__sj","~V","~iy",2017-04-27,0.796,11.41,7,21,FALSE
"20958","e__sj","~V","~iy",2017-05-18,1.2,16.35,21,19,FALSE
"20959","e__sj","~V","~iy",2017-06-06,1.648,22.87,19,6,FALSE
"20960","e__sj","~V","~iy",2017-06-12,0.414,5.18,6,17,FALSE
"20961","e__sj","~V","~iy",2017-06-29,0.796,10.3,17,22,FALSE
"20962","e__sj","~V","~iy",2017-07-21,5.444,79.63,22,3,FALSE
"20963","e__sj","~V","~iy",2017-07-24,1.538,20.87,3,10,FALSE
"20964","e__sj","~V","~iy",2017-08-03,1.936,14.09,10,34,FALSE
"20965","e__sj","~V","~iy",2017-09-06,2.112,17.68,34,13,FALSE
"20966","e__sj","~V","~iy",2017-09-19,0.564,8.33,13,9,FALSE
"20967","e__sj","~V","~iy",2017-09-28,0.532,7.79,9,22,FALSE
"20968","e__sj","~V","~iy",2017-10-20,2.604,21.9,22,13,FALSE
"20969","e__sj","~V","~iy",2017-11-02,1.542,20.54,13,11,FALSE
"20970","e__sj","~V","~iy",2017-11-13,2.722,36.68,11,12,FALSE
"20971","e__sj","~V","~iy",2017-11-25,0.788,11.07,12,12,FALSE
"20972","e__sj","~V","~iy",2017-12-07,1.17,15.63,12,2,FALSE
"20973","e__sj","~V","~iy",2017-12-09,1.282,16.15,2,11,FALSE
"20974","e__sj","~V","~iy",2017-12-20,2.68,13.16,11,14,FALSE
"20975","e__sj","~V","~iy",2018-01-03,2.14,29.09,14,13,FALSE
"20976","e__sj","~V","~iy",2018-01-16,1.386,19.03,13,11,FALSE
"20977","e__sj","~V","~iy",2018-01-27,2.694,35.78,11,3,FALSE
"20978","e__sj","~V","~iy",2018-01-30,2.092,8.58,3,9,FALSE
"20979","e__sj","~V","~iy",2018-02-08,3.644,24.9,9,6,FALSE
"20980","e__sj","~V","~iy",2018-02-14,1.996,28.94,6,14,FALSE
"20981","e__sj","~V","~iy",2018-02-28,1.484,17.73,14,6,FALSE
"20982","e__sj","~V","~iy",2018-03-06,1.168,13.98,6,7,FALSE
"20983","e__sj","~V","~iy",2018-03-13,1.768,23.44,7,15,FALSE
"20984","e__sj","~V","~iy",2018-03-28,1.848,24.1,15,7,FALSE
"20985","e__sj","~V","~iy",2018-04-04,1.622,22.16,7,8,FALSE
"20986","e__sj","~V","~iy",2018-04-12,3.392,18.58,8,5,FALSE
"20987","e__sj","~V","~iy",2018-04-17,1.794,22.93,5,9,FALSE
"20988","e__sj","~V","~iy",2018-04-26,3.05,20.29,9,6,FALSE
"20989","e__sj","~V","~iy",2018-05-02,3.62,35.09,6,20,FALSE
"20990","e__sj","~V","~iy",2018-05-22,1.768,22.72,20,7,FALSE
"20991","e__sj","~V","~iy",2018-05-29,3.586,45.17,7,7,FALSE
"20992","e__sj","~V","~iy",2018-06-05,2.26,28.86,7,7,FALSE
"20993","e__sj","~V","~iy",2018-06-12,2.384,28.38,7,7,FALSE
"20994","e__sj","~V","~iy",2018-06-19,1.372,19.11,7,9,FALSE
"20995","e__sj","~V","~iy",2018-06-28,2.662,19.69,9,6,FALSE
"20996","e__sj","~V","~iy",2018-07-04,0.74,8.73,6,5,FALSE
"20997","e__sj","~V","~iy",2018-07-09,2.894,15.74,5,8,FALSE
"20998","e__sj","~V","~iy",2018-07-17,2.636,34.62,8,16,FALSE
"20999","e__sj","~V","~iy",2018-08-02,2.288,15.51,16,20,FALSE
"21000","e__sj","~V","~iy",2018-08-22,1.158,15.65,20,14,FALSE
"21001","e__sj","~V","~iy",2018-09-05,1.996,28.17,14,15,FALSE
"21002","e__sj","~V","~iy",2018-09-20,3.044,23.56,15,15,FALSE
"21003","e~WT8","Qi","fDV",2018-02-12,2.385,50.25,0,12,FALSE
"21004","e~WT8","Qi","fDV",2018-02-24,2.575,36.83,12,11,FALSE
"21005","e~WT8","Qi","fDV",2018-03-07,1.195,21.17,11,2,FALSE
"21006","e~WT8","Qi","fDV",2018-03-09,6.205,39.65,2,29,FALSE
"21007","e~WT8","Qi","fDV",2018-04-07,3.305,44.67,29,4,FALSE
"21008","e~WT8","Qi","fDV",2018-04-11,0.96,13.68,4,7,FALSE
"21009","e~WT8","Qi","fDV",2018-04-18,3.07,35.41,7,7,FALSE
"21010","e~WT8","Qi","fDV",2018-04-25,2.23,22.4,7,14,FALSE
"21011","e~WT8","Qi","fDV",2018-05-09,0.59,12.1,14,21,FALSE
"21012","e~WT8","Qi","fDV",2018-05-30,3.775,48.02,21,14,FALSE
"21013","e~WT8","Qi","fDV",2018-06-13,2.38,32.58,14,13,FALSE
"21014","e~WT8","Qi","fDV",2018-06-26,6.23,48.55,13,14,FALSE
"21015","e~WT8","Qi","fDV",2018-07-10,1.09,23.96,14,57,FALSE
"21016","e~WT8","Qi","fDV",2018-09-05,3.265,33.61,57,15,FALSE
"21017","e~WT8","Qi","fDV",2018-09-20,4.26,45.67,15,13,FALSE
"21018","e~WT8","Qi","fDV",2018-10-03,7.275,42.27,13,23,FALSE
"21019","e1CQU","DZ","AWT",2016-01-10,1.005,16.31,0,21,FALSE
"21020","e1CQU","DZ","AWT",2016-01-31,4.105,28.63,21,58,FALSE
"21021","e1CQU","DZ","AWT",2016-03-29,7.835,32.11,58,32,FALSE
"21022","e1CQU","DZ","AWT",2016-04-30,3.03,33.51,32,7,FALSE
"21023","e1CQU","DZ","AWT",2016-05-07,3.31,27.98,7,7,FALSE
"21024","e1CQU","DZ","AWT",2016-05-14,1.28,7.79,7,70,FALSE
"21025","e1CQU","DZ","AWT",2016-07-23,3.42,12.36,70,79,FALSE
"21026","e1CQU","DZ","AWT",2016-10-10,2.55,15.63,79,47,FALSE
"21027","e1CQU","DZ","AWT",2016-11-26,2.71,16.65,47,62,FALSE
"21028","e1CQU","DZ","AWT",2017-01-27,2.77,15.87,62,25,FALSE
"21029","e1CQU","DZ","AWT",2017-02-21,5.675,31.14,25,60,FALSE
"21030","e1CQU","DZ","AWT",2017-04-22,7.845,54.34,60,30,FALSE
"21031","e1CQU","DZ","AWT",2017-05-22,1.915,30.94,30,54,FALSE
"21032","e1CQU","DZ","AWT",2017-07-15,6.59,56.1,54,17,FALSE
"21033","e1CQU","DZ","AWT",2017-08-01,1.575,23.63,17,3,FALSE
"21034","e1CQU","DZ","AWT",2017-08-04,7.72,73.83,3,246,FALSE
"21035","e1CQU","DZ","AWT",2018-04-07,5.5,34.06,246,23,FALSE
"21036","e1CQU","DZ","AWT",2018-04-30,3.68,34.37,23,128,FALSE
"21037","e1CQU","DZ","AWT",2018-09-05,2.215,3.64,128,14,FALSE
"21038","E4FrE","Yn","8TO",2016-01-11,2,6.15,0,2,FALSE
"21039","E4FrE","Yn","8TO",2016-01-13,2.225,10.8,2,8,FALSE
"21040","E4FrE","Yn","8TO",2016-01-21,7.04,32.44,8,7,FALSE
"21041","E4FrE","Yn","8TO",2016-01-28,1.16,5.06,7,5,FALSE
"21042","E4FrE","Yn","8TO",2016-02-02,2.165,29.72,5,2,FALSE
"21043","E4FrE","Yn","8TO",2016-02-04,1.415,7.85,2,4,FALSE
"21044","E4FrE","Yn","8TO",2016-02-08,8.685,10.54,4,2,FALSE
"21045","E4FrE","Yn","8TO",2016-02-10,1.54,21.08,2,2,FALSE
"21046","E4FrE","Yn","8TO",2016-02-12,1.265,5.9,2,7,FALSE
"21047","E4FrE","Yn","8TO",2016-02-19,7.04,27.26,7,6,FALSE
"21048","E4FrE","Yn","8TO",2016-02-25,1.265,11.64,6,1,FALSE
"21049","E4FrE","Yn","8TO",2016-02-26,6.75,22.72,1,3,FALSE
"21050","E4FrE","Yn","8TO",2016-02-29,0.21,5.23,3,3,FALSE
"21051","E4FrE","Yn","8TO",2016-03-03,2.395,15.48,3,1,FALSE
"21052","E4FrE","Yn","8TO",2016-03-04,10.135,54.6,1,1,FALSE
"21053","E4FrE","Yn","8TO",2016-03-05,1.405,24.24,1,7,FALSE
"21054","E4FrE","Yn","8TO",2016-03-12,2.92,21.78,7,5,FALSE
"21055","E4FrE","Yn","8TO",2016-03-17,9.29,47.4,5,12,FALSE
"21056","E4FrE","Yn","8TO",2016-03-29,2.66,18.61,12,3,FALSE
"21057","E4FrE","Yn","8TO",2016-04-01,6.125,43.11,3,5,FALSE
"21058","E4FrE","Yn","8TO",2016-04-06,1.24,15.71,5,9,FALSE
"21059","E4FrE","Yn","8TO",2016-04-15,13.445,41.97,9,3,FALSE
"21060","E4FrE","Yn","8TO",2016-04-18,2,4.04,3,4,FALSE
"21061","E4FrE","Yn","8TO",2016-04-22,14.82,68.96,4,5,FALSE
"21062","E4FrE","Yn","8TO",2016-04-27,0.29,3.18,5,2,FALSE
"21063","E4FrE","Yn","8TO",2016-04-29,3.895,26.68,2,4,FALSE
"21064","E4FrE","Yn","8TO",2016-05-03,2.95,7.48,4,3,FALSE
"21065","E4FrE","Yn","8TO",2016-05-06,4.895,46.87,3,3,FALSE
"21066","E4FrE","Yn","8TO",2016-05-09,1,2.25,3,3,FALSE
"21067","E4FrE","Yn","8TO",2016-05-12,3.36,17.82,3,8,FALSE
"21068","E4FrE","Yn","8TO",2016-05-20,1.38,10.39,8,5,FALSE
"21069","E4FrE","Yn","8TO",2016-05-25,1.46,13.45,5,2,FALSE
"21070","E4FrE","Yn","8TO",2016-05-27,2.9,21.99,2,4,FALSE
"21071","E4FrE","Yn","8TO",2016-05-31,0.49,14.97,4,3,FALSE
"21072","E4FrE","Yn","8TO",2016-06-03,1.64,16.65,3,4,FALSE
"21073","E4FrE","Yn","8TO",2016-06-07,4,12.2,4,2,FALSE
"21074","E4FrE","Yn","8TO",2016-06-09,6.75,15.21,2,1,FALSE
"21075","E4FrE","Yn","8TO",2016-06-10,3.725,28.18,1,4,FALSE
"21076","E4FrE","Yn","8TO",2016-06-14,6.72,32.95,4,3,FALSE
"21077","E4FrE","Yn","8TO",2016-06-17,1.405,13.04,3,3,FALSE
"21078","E4FrE","Yn","8TO",2016-06-20,2.235,7.57,3,105,FALSE
"21079","E4FrE","Yn","8TO",2016-10-03,3.645,19.81,105,4,FALSE
"21080","E4FrE","Yn","8TO",2016-10-07,3.34,-3.5527136788005e-15,4,6,FALSE
"21081","E4FrE","Yn","8TO",2016-10-13,2.365,-4.44089209850063e-16,6,4,FALSE
"21082","E4FrE","Yn","8TO",2016-10-17,2.845,8.47,4,4,FALSE
"21083","E4FrE","Yn","8TO",2016-10-21,8.995,37.47,4,6,FALSE
"21084","E4FrE","Yn","8TO",2016-10-27,2.165,12.97,6,4,FALSE
"21085","E4FrE","Yn","8TO",2016-10-31,1.025,28.1,4,4,FALSE
"21086","E4FrE","Yn","8TO",2016-11-04,4.61,36.6,4,3,FALSE
"21087","E4FrE","Yn","8TO",2016-11-07,1.305,8.64,3,4,FALSE
"21088","E4FrE","Yn","8TO",2016-11-11,6.73,58.27,4,7,FALSE
"21089","E4FrE","Yn","8TO",2016-11-18,2.12,18.96,7,7,FALSE
"21090","E4FrE","Yn","8TO",2016-11-25,4.2,37.69,7,3,FALSE
"21091","E4FrE","Yn","8TO",2016-11-28,3.525,11.87,3,7,FALSE
"21092","E4FrE","Yn","8TO",2016-12-05,2.585,18,7,4,FALSE
"21093","E4FrE","Yn","8TO",2016-12-09,2.435,14.87,4,7,FALSE
"21094","E4FrE","Yn","8TO",2016-12-16,8.51,53.53,7,3,FALSE
"21095","E4FrE","Yn","8TO",2016-12-19,1.95,25.74,3,22,FALSE
"21096","E4FrE","Yn","8TO",2017-01-10,3,8.05,22,1,FALSE
"21097","E4FrE","Yn","8TO",2017-01-11,1.945,23.43,1,2,FALSE
"21098","E4FrE","Yn","8TO",2017-01-13,4.595,56.68,2,10,FALSE
"21099","E4FrE","Yn","8TO",2017-01-23,0.635,8.73,10,4,FALSE
"21100","E4FrE","Yn","8TO",2017-01-27,3.845,15.37,4,7,FALSE
"21101","E4FrE","Yn","8TO",2017-02-03,6.285,37.97,7,17,FALSE
"21102","E4FrE","Yn","8TO",2017-02-20,1.175,8.26,17,4,FALSE
"21103","E4FrE","Yn","8TO",2017-02-24,2.975,23.75,4,7,FALSE
"21104","E4FrE","Yn","8TO",2017-03-03,4,33.49,7,3,FALSE
"21105","E4FrE","Yn","8TO",2017-03-06,1.945,7.33,3,4,FALSE
"21106","E4FrE","Yn","8TO",2017-03-10,3.265,29.19,4,6,FALSE
"21107","E4FrE","Yn","8TO",2017-03-16,3.535,25.58,6,8,FALSE
"21108","E4FrE","Yn","8TO",2017-03-24,5.285,47.37,8,7,FALSE
"21109","E4FrE","Yn","8TO",2017-03-31,5.52,40.45,7,7,FALSE
"21110","E4FrE","Yn","8TO",2017-04-07,3.345,39.83,7,3,FALSE
"21111","E4FrE","Yn","8TO",2017-04-10,0.505,3.51,3,10,FALSE
"21112","E4FrE","Yn","8TO",2017-04-20,1.685,15.29,10,5,FALSE
"21113","E4FrE","Yn","8TO",2017-04-25,4.085,20.23,5,3,FALSE
"21114","E4FrE","Yn","8TO",2017-04-28,7.185,32.21,3,7,FALSE
"21115","E4FrE","Yn","8TO",2017-05-05,7.075,59.9,7,7,FALSE
"21116","E4FrE","Yn","8TO",2017-05-12,4.965,47.25,7,14,FALSE
"21117","E4FrE","Yn","8TO",2017-05-26,8.8,52.24,14,3,FALSE
"21118","E4FrE","Yn","8TO",2017-05-29,1.07,7.43,3,3,FALSE
"21119","E4FrE","Yn","8TO",2017-06-01,5,2.95,3,1,FALSE
"21120","E4FrE","Yn","8TO",2017-06-02,4.22,44.3,1,10,FALSE
"21121","E4FrE","Yn","8TO",2017-06-12,2,6.5,10,4,FALSE
"21122","E4FrE","Yn","8TO",2017-06-16,0.595,6.52,4,3,FALSE
"21123","E4FrE","Yn","8TO",2017-06-19,1.68,20.2,3,4,FALSE
"21124","E4FrE","Yn","8TO",2017-06-23,6.355,67.01,4,11,FALSE
"21125","E4FrE","Yn","8TO",2017-07-04,4.18,17.68,11,80,FALSE
"21126","E4FrE","Yn","8TO",2017-09-22,0.845,22.09,80,1,FALSE
"21127","E4FrE","Yn","8TO",2017-09-23,3.085,27.36,1,6,FALSE
"21128","E4FrE","Yn","8TO",2017-09-29,4,22.77,6,7,FALSE
"21129","E4FrE","Yn","8TO",2017-10-06,3.1,41.02,7,1,FALSE
"21130","E4FrE","Yn","8TO",2017-10-07,2.2,14.7,1,13,FALSE
"21131","E4FrE","Yn","8TO",2017-10-20,3.215,51.29,13,7,FALSE
"21132","E4FrE","Yn","8TO",2017-10-27,5.92,19.83,7,7,FALSE
"21133","E4FrE","Yn","8TO",2017-11-03,1.565,21.16,7,1,FALSE
"21134","E4FrE","Yn","8TO",2017-11-04,1,10.95,1,3,FALSE
"21135","E4FrE","Yn","8TO",2017-11-07,0.16,4.78,3,1,FALSE
"21136","E4FrE","Yn","8TO",2017-11-08,2.225,18.66,1,1,FALSE
"21137","E4FrE","Yn","8TO",2017-11-09,0.765,11.09,1,4,FALSE
"21138","E4FrE","Yn","8TO",2017-11-13,1.055,11.28,4,4,FALSE
