customer,shop,date,month,wday,quantity,billing,datediff_next,max_date
E3RyN,Ed0,2018-10-25,10,5,7.94,17.63,0,TRUE
e4EAi,0aM,2018-10-16,10,3,9.14,71.77,0,TRUE
E4KNQ,fDV,2018-10-24,10,4,2.545,24.7,0,TRUE
e4mP1,bbb,2018-10-19,10,6,6.685,14.21,0,TRUE
e4UsR,7XS,2018-10-25,10,5,1.315,25.72,0,TRUE
e4ylA,5S8,2018-10-03,10,4,2.3,18.47,0,TRUE
E5CkB,~iy,2018-10-30,10,3,5,15.14,0,TRUE
E5fj2,7ti,2018-10-25,10,5,4.385,34.57,0,TRUE
e5OTw,AWT,2018-10-04,10,5,1.59,22.96,0,TRUE
e67_z,nRq,2018-03-22,3,5,0.375,3.42,0,TRUE
e68vN,7M4,2018-10-04,10,5,2.19,11.93,0,TRUE
E6i54,fDV,2018-10-31,10,4,0.955,32.43,0,TRUE
e6pHS,tbv,2018-09-27,9,5,2.406,31.73,0,TRUE
E6SSo,7ti,2018-10-24,10,4,12.935,39.49,0,TRUE
e6uOF,AWT,2018-10-08,10,2,5,26.11,0,TRUE
E7~_d,uRf,2018-06-04,6,2,2.09,12.35,0,TRUE
e70tm,HYm,2018-10-26,10,6,0.735,21.96,0,TRUE
e72ZP,KFW,2018-10-30,10,3,6.78,58.25,0,TRUE
E7iR4,tbv,2018-10-27,10,7,1.494,20.85,0,TRUE
E8Ecj,fDV,2018-10-29,10,2,2.185,12.24,0,TRUE
E8wE4,bbb,2017-12-12,12,3,2,13.7,0,TRUE
E9Cn7,fDV,2018-10-29,10,2,1,4,0,TRUE
e9OtK,~iy,2018-10-29,10,2,3,17.5,0,TRUE
E9W9l,nRq,2018-09-14,9,6,0.49,7.53,0,TRUE
Ea6RW,7M4,2018-10-26,10,6,7.64,80.76,0,TRUE
eA9wn,sN6,2018-10-19,10,6,0.53,5.34,0,TRUE
eaCoQ,AWT,2018-02-15,2,5,0.165,1.24,0,TRUE
eaev3,7ti,2018-10-17,10,4,2.015,22.36,0,TRUE
Eafmu,AWT,2018-10-27,10,7,6.305,65.3,0,TRUE
EaG4t,8TO,2017-10-06,10,6,4.225,19.62,0,TRUE
eajBk,AWT,2018-10-27,10,7,9.92,66.75,0,TRUE
eak3b,8TO,2018-07-07,7,7,4.66,29.27,0,TRUE
EaQ5h,7ti,2018-10-31,10,4,2.24,13.24,0,TRUE
EaqnB,AWT,2018-09-17,9,2,12.395,11.53,0,TRUE
eaRRc,7XS,2018-10-31,10,4,1.785,37.08,0,TRUE
eb~oU,AWT,2018-10-22,10,2,2.215,24.44,0,TRUE
eb38X,AWT,2018-10-24,10,4,2.655,16.41,0,TRUE
Ebg_a,~iy,2018-08-27,8,2,1.746,27.19,0,TRUE
eBHpD,0aM,2018-03-31,3,7,8.088,65.13,0,TRUE
eBixL,AWT,2018-08-25,8,7,6.965,66.82,0,TRUE
EBmCR,~iy,2018-10-16,10,3,4.264,18.95,0,TRUE
EbmQS,AWT,2018-10-15,10,2,6.875,37.49,0,TRUE
EBq3u,AWT,2018-06-05,6,3,8.715,59.55,0,TRUE
ebvMX,bbb,2018-10-20,10,7,2.565,28.22,0,TRUE
EbwSI,KFW,2018-09-29,9,7,5.93,68.67,0,TRUE
ecBYc,AWT,2018-10-17,10,4,3.54,29.62,0,TRUE
ECwI8,7ti,2018-08-30,8,5,2.52,19.36,0,TRUE
ECXD2,8TO,2018-07-27,7,6,1.15,11.87,0,TRUE
eCYiG,HYm,2018-09-29,9,7,3.67,54.23,0,TRUE
EdIgt,fDV,2018-05-04,5,6,4.255,12.05,0,TRUE
eDnu_,0aM,2018-10-11,10,5,8.73,54.82,0,TRUE
EDQDo,7XS,2018-10-30,10,3,3.995,45.53,0,TRUE
Edx2E,5S8,2018-10-03,10,4,3.805,19.49,0,TRUE
EDzax,fDV,2018-10-27,10,7,2.34,39.22,0,TRUE
EE9tV,AWT,2017-09-04,9,2,1.01,12.02,0,TRUE
eEfe5,AWT,2018-10-22,10,2,1.125,15.21,0,TRUE
EevpT,tbv,2018-10-20,10,7,0.93,25.1,0,TRUE
EeVwq,sN6,2018-04-17,4,3,2.495,19.69,0,TRUE
EF4Hw,AWT,2018-10-31,10,4,4.14,26.74,0,TRUE
ef8ls,7ti,2018-10-25,10,5,0.915,22.79,0,TRUE
eFb8V,AWT,2018-10-29,10,2,6.34,40.71,0,TRUE
EfJ~5,lFX,2018-10-31,10,4,2.646,69.57,0,TRUE
EG_uB,tbv,2018-05-29,5,3,0.812,10.36,0,TRUE
EG4EI,~iy,2018-09-20,9,5,2.47,43.45,0,TRUE
eGaHE,8TO,2018-10-13,10,7,4.405,33.03,0,TRUE
EgB2B,5S8,2018-10-13,10,7,3.3,15.69,0,TRUE
eGC6I,bbb,2018-03-03,3,7,1.615,19.94,0,TRUE
EGjdX,KFW,2018-10-20,10,7,10.02,52.45,0,TRUE
EgN0E,fDV,2018-10-13,10,7,12.215,65.58,0,TRUE
EgP27,fDV,2018-10-24,10,4,2.165,8.22,0,TRUE
eGpoS,AWT,2018-10-30,10,3,0.15,1.94,0,TRUE
EGxLV,bbb,2018-08-10,8,6,1.49,14.53,0,TRUE
Eh22W,Rtw,2018-09-22,9,7,3.345,16.06,0,TRUE
eHBI1,Ed0,2018-10-25,10,5,4.49,11.3,0,TRUE
EHfcT,J5B,2018-10-18,10,5,4.345,21.42,0,TRUE
eHiAP,7ti,2018-10-09,10,3,1.225,1.58,0,TRUE
EHjxv,0aM,2018-10-26,10,6,6.87,59.99,0,TRUE
ehpyG,8TO,2018-10-31,10,4,2.46,18.28,0,TRUE
EI7WF,Ed0,2018-10-15,10,2,2.75,41.81,0,TRUE
EIDeV,nRq,2018-10-20,10,7,0.695,7.57,0,TRUE
EiGpk,KFW,2018-10-11,10,5,1.474,0,0,TRUE
EiH9N,AWT,2018-08-16,8,5,0.97,13.48,0,TRUE
EihLE,0aM,2018-10-27,10,7,4.072,50.25,0,TRUE
eILAv,uRf,2018-06-04,6,2,1.46,13.77,0,TRUE
eIQw5,7ti,2018-09-29,9,7,3.345,9.45,0,TRUE
EIsUO,Ed0,2018-10-16,10,3,1.96,26.77,0,TRUE
Eiue1,5S8,2018-10-30,10,3,0.23,4.84,0,TRUE
eJ68z,7ti,2018-10-20,10,7,2.535,9.58,0,TRUE
Ej9OH,AWT,2018-04-18,4,4,1.355,8.47,0,TRUE
EJEeF,~iy,2018-10-18,10,5,5.296,145.09,0,TRUE
EjFu~,AWT,2018-10-02,10,3,1.86,20.56,0,TRUE
eJRib,bbb,2018-09-28,9,6,4.07,21.44,0,TRUE
eK7u5,5S8,2018-10-24,10,4,0.31,4.56,0,TRUE
ek7vF,~iy,2018-10-27,10,7,2.526,18.48,0,TRUE
EKb2Q,KFW,2018-10-25,10,5,0,0,0,TRUE
eKcvg,nRq,2018-10-25,10,5,0.335,3,0,TRUE
eKmNd,bbb,2018-09-28,9,6,0.705,18.56,0,TRUE
EKrpz,sN6,2018-10-26,10,6,2.495,16.32,0,TRUE
EkslX,bbb,2018-10-26,10,6,7.735,36.87,0,TRUE
Ekxrc,KFW,2018-05-24,5,5,0.586,5.05,0,TRUE
EKyMY,fDV,2018-10-30,10,3,4,4.8,0,TRUE
El620,lFX,2018-10-27,10,7,0.166,3.32,0,TRUE
el9En,KFW,2018-10-31,10,4,3.906,20.29,0,TRUE
eLFqn,fDV,2018-10-20,10,7,1.1,10.81,0,TRUE
ellZ6,8TO,2018-10-26,10,6,2.545,13.91,0,TRUE
elnts,7ti,2018-10-17,10,4,0.545,3.71,0,TRUE
elR9U,sN6,2018-10-26,10,6,3.38,15.64,0,TRUE
em2BQ,Rtw,2018-10-25,10,5,3.4,21.35,0,TRUE
EMCKa,bbb,2018-05-02,5,4,0.945,12.62,0,TRUE
emi~A,tbv,2018-10-26,10,6,3,14.34,0,TRUE
emrtk,fDV,2018-09-12,9,4,0.1,2.95,0,TRUE
eN1K8,~iy,2018-10-30,10,3,9.578,56.61,0,TRUE
Enawy,KFW,2018-10-26,10,6,1.39,15.86,0,TRUE
enbrU,bbb,2018-10-25,10,5,0.54,15.32,0,TRUE
EnDOX,~iy,2018-02-02,2,6,3,11.1,0,TRUE
EnjGW,Rtw,2018-10-26,10,6,4.025,39.46,0,TRUE
eNwjj,0aM,2018-10-22,10,2,11.964,83.7,0,TRUE
eO2Nq,KFW,2018-09-01,9,7,0.686,13.34,0,TRUE
EoBnP,uRf,2018-10-23,10,3,0.435,13.65,0,TRUE
EoDFv,8TO,2018-10-31,10,4,2.43,8.41,0,TRUE
eodqr,AWT,2018-10-17,10,4,4.87,55.02,0,TRUE
eOEkq,AWT,2018-10-04,10,5,0.92,13.58,0,TRUE
EoGaz,0aM,2018-10-16,10,3,1.346,21.08,0,TRUE
eOHoR,7M4,2018-10-05,10,6,0.8,9.44,0,TRUE
EOlLx,F50,2018-10-23,10,3,1.84,9.81,0,TRUE
eoMUb,bbb,2018-10-25,10,5,1.785,9.37,0,TRUE
Eon6N,KFW,2018-10-27,10,7,2.64,59.23,0,TRUE
Eot2P,bbb,2018-10-18,10,5,3.3,33.89,0,TRUE
EoT6f,AWT,2018-09-25,9,3,0.44,5.68,0,TRUE
EP_iA,AWT,2018-10-31,10,4,15.605,86.82,0,TRUE
eP~hW,7XS,2018-10-31,10,4,0.425,7.55,0,TRUE
eP0Xu,AWT,2018-10-31,10,4,8.615,177.66,0,TRUE
eP3FA,~iy,2018-10-26,10,6,4.434,21.52,0,TRUE
EP7Uv,KFW,2018-10-26,10,6,1.07,17.87,0,TRUE
EpiTD,5S8,2018-10-03,10,4,2.83,15.51,0,TRUE
EpRmF,5S8,2018-10-18,10,5,1,2.4,0,TRUE
EPw41,Ed0,2018-09-24,9,2,1.155,2.88,0,TRUE
Eq_MU,tbv,2018-10-31,10,4,0.88,15.41,0,TRUE
Eq1pb,bbb,2018-10-10,10,4,4.195,30.51,0,TRUE
EQ97V,7XS,2018-10-24,10,4,1.295,22.15,0,TRUE
EQaUy,AWT,2018-02-24,2,7,3.33,15.5,0,TRUE
EQAvR,sN6,2018-10-19,10,6,1.9,17.73,0,TRUE
EQBS0,JFC,2018-10-30,10,3,0.43,2.32,0,TRUE
eqDdr,tbv,2018-10-15,10,2,2.278,19.48,0,TRUE
EqEpS,8TO,2018-10-10,10,4,1.05,11.83,0,TRUE
EQfgb,JFC,2018-09-27,9,5,0.455,4.4,0,TRUE
EqT30,AWT,2018-08-31,8,6,5.38,50.64,0,TRUE
eQu3u,AWT,2018-10-19,10,6,0.935,8.04,0,TRUE
EqvfG,AWT,2018-08-28,8,3,3.535,19.6,0,TRUE
EqW03,7XS,2018-10-31,10,4,1.46,5.06,0,TRUE
eqwb9,F50,2018-10-26,10,6,4.69,38.02,0,TRUE
eQYtw,tbv,2018-10-30,10,3,1.452,12.42,0,TRUE
eqZ6O,fDV,2018-09-19,9,4,0.44,7.62,0,TRUE
er4De,AWT,2018-10-24,10,4,0.675,8.12,0,TRUE
eRCeO,KFW,2018-10-05,10,6,9.086,113.15,0,TRUE
erGyS,7ti,2018-10-11,10,5,2.705,11.47,0,TRUE
erh5D,HYm,2018-10-27,10,7,0.39,12.71,0,TRUE
ERHkA,Ed0,2018-10-27,10,7,0.415,8.79,0,TRUE
ERlIj,KFW,2018-10-23,10,3,1.008,15.12,0,TRUE
eROG0,8TO,2018-10-29,10,2,3.81,19.44,0,TRUE
ERwFn,7XS,2018-10-26,10,6,5.01,14,0,TRUE
eSBFj,JFC,2018-10-23,10,3,2.71,21.29,0,TRUE
ESCW4,8TO,2018-10-31,10,4,5.94,22.68,0,TRUE
eshMH,7XS,2018-10-18,10,5,5.495,21.18,0,TRUE
EsJ7U,7ti,2018-10-08,10,2,0.83,5.64,0,TRUE
esw8r,7ti,2018-10-18,10,5,0.735,11.6,0,TRUE
eT8de,nRq,2018-10-19,10,6,0.885,8.03,0,TRUE
EtOhY,sN6,2018-10-26,10,6,0.295,5.99,0,TRUE
ETPdn,uRf,2018-10-30,10,3,2.11,18.42,0,TRUE
eTqM1,AWT,2018-03-30,3,6,6.69,72.32,0,TRUE
eTRon,5S8,2018-10-16,10,3,5,34.5,0,TRUE
EtSRH,~iy,2018-10-17,10,4,2.012,9.53,0,TRUE
etw3d,JFC,2018-10-31,10,4,0.215,2.12,0,TRUE
etzjp,fDV,2018-09-07,9,6,3.7,41.7,0,TRUE
EUb2n,AWT,2018-10-29,10,2,3.915,28.83,0,TRUE
eUb9X,sN6,2018-10-30,10,3,0.825,13.23,0,TRUE
eUdr_,Rtw,2018-10-26,10,6,1.715,21.61,0,TRUE
EUEzX,5S8,2018-10-29,10,2,3.14,44.89,0,TRUE
eUL6A,5S8,2018-10-30,10,3,0.57,6.86,0,TRUE
euNhf,Ed0,2018-10-30,10,3,0.645,6.68,0,TRUE
EuPtY,AWT,2018-08-21,8,3,0.56,8.4,0,TRUE
eUS_6,Ed0,2018-06-27,6,4,0.505,6.51,0,TRUE
EuTE7,sN6,2018-10-08,10,2,1.28,5.07,0,TRUE
EUUSi,7ti,2018-10-25,10,5,2,7,0,TRUE
euWW3,KFW,2018-10-30,10,3,1.474,15.48,0,TRUE
eVc9e,sN6,2018-10-22,10,2,2.4,12.35,0,TRUE
eVd_v,~iy,2018-10-19,10,6,1.144,13.93,0,TRUE
evMmi,Ed0,2018-01-20,1,7,5.28,15.98,0,TRUE
eVTG5,AWT,2018-10-25,10,5,2.745,28.28,0,TRUE
eVx5H,tbv,2018-10-13,10,7,1.208,13.94,0,TRUE
eW4af,KFW,2018-10-19,10,6,6.198,83.83,0,TRUE
eWakV,0aM,2018-10-26,10,6,1.236,16.35,0,TRUE
EWbHc,tbv,2018-10-24,10,4,1.232,20.19,0,TRUE
EWEXC,0aM,2018-10-20,10,7,4.11,49.39,0,TRUE
Ewg1Q,fDV,2018-10-31,10,4,2.37,28.68,0,TRUE
ewGoi,AWT,2018-10-31,10,4,2.635,18.86,0,TRUE
EWoDe,fDV,2018-10-26,10,6,2.025,12.38,0,TRUE
eWrpR,7ti,2018-10-30,10,3,6,7.2,0,TRUE
EwZHS,7M4,2018-10-18,10,5,4,32.31,0,TRUE
EX05l,JFC,2018-10-31,10,4,1.605,7.38,0,TRUE
eX2bt,bbb,2017-12-21,12,5,1.91,12.68,0,TRUE
Ex4Da,8TO,2018-10-18,10,5,1.17,1.69,0,TRUE
Ex4Py,Ed0,2018-09-24,9,2,0.52,4.65,0,TRUE
ex6Ab,bbb,2018-05-12,5,7,0.865,18.39,0,TRUE
exczO,fDV,2018-10-25,10,5,3.13,23.8,0,TRUE
Exhtg,tbv,2018-10-24,10,4,2.222,20.88,0,TRUE
ExkH~,7ti,2018-08-30,8,5,4,13.95,0,TRUE
ExSJB,~iy,2018-10-30,10,3,4.744,47.49,0,TRUE
ExSti,0aM,2018-10-23,10,3,2.446,17.74,0,TRUE
ExT~M,0aM,2018-10-31,10,4,2.184,14.62,0,TRUE
eXUh7,AWT,2018-10-31,10,4,7.735,51.45,0,TRUE
exVcc,Rtw,2018-09-14,9,6,2.65,13.98,0,TRUE
EXvHh,uRf,2018-10-10,10,4,2.21,7.88,0,TRUE
eY3v7,AWT,2018-09-17,9,2,1.535,35.31,0,TRUE
EYBV4,~iy,2018-09-20,9,5,8.738,42.13,0,TRUE
eyEVn,AWT,2018-08-22,8,4,3.755,20,0,TRUE
eYNBV,7ti,2018-10-24,10,4,2.64,22.7,0,TRUE
EYnof,AWT,2018-08-31,8,6,1,20,0,TRUE
EYr9U,7ti,2018-10-30,10,3,9.14,61.22,0,TRUE
eYs_H,AWT,2018-10-26,10,6,2.48,29.75,0,TRUE
eYuVc,AWT,2018-10-13,10,7,6.07,37.38,0,TRUE
eywKL,HYm,2018-10-26,10,6,1.715,26.49,0,TRUE
EYZRT,KFW,2018-10-31,10,4,0.458,13.96,0,TRUE
EzaXh,0aM,2018-10-15,10,2,1.15,17.23,0,TRUE
EzFv6,~iy,2018-10-23,10,3,3.218,34.1,0,TRUE
EZg0v,7M4,2018-10-15,10,2,3.885,40.57,0,TRUE
EzoDL,7XS,2018-10-24,10,4,0.665,9.26,0,TRUE
ezoTr,sN6,2018-02-05,2,2,0.855,5.13,0,TRUE
EZQ6N,5S8,2018-10-25,10,5,2.605,10.32,0,TRUE
EZR5M,AWT,2018-09-28,9,6,1,88.17,0,TRUE
eZVLH,8TO,2018-10-30,10,3,6.555,22.27,0,TRUE
ezZkB,~iy,2018-06-02,6,7,4.808,86.44,0,TRUE
F_0L6,7XS,2018-10-30,10,3,1.01,14.7,0,TRUE
f_1GP,tbv,2018-10-19,10,6,3.146,47.98,0,TRUE
F~7BY,bbb,2018-10-26,10,6,2.105,15.39,0,TRUE
f~dJf,lFX,2018-10-30,10,3,0.94,30.99,0,TRUE
f~jm7,AWT,2018-10-13,10,7,3.48,35.73,0,TRUE
f05is,fDV,2018-09-14,9,6,1.87,49.97,0,TRUE
f0B~A,KFW,2018-10-26,10,6,2.336,29.52,0,TRUE
f0cY8,sN6,2018-09-11,9,3,4.06,20.45,0,TRUE
F0iUd,~iy,2018-10-26,10,6,3.114,18.57,0,TRUE
F0NjD,AWT,2018-10-30,10,3,2.89,45.64,0,TRUE
F16g0,5S8,2018-10-13,10,7,4.275,15.26,0,TRUE
F1ff0,0aM,2018-10-29,10,2,1.718,26.12,0,TRUE
f1MbV,uRf,2018-10-19,10,6,0.6,16.26,0,TRUE
F1Rfr,7ti,2018-10-26,10,6,5.215,58.99,0,TRUE
f1tZf,AWT,2018-08-24,8,6,11.06,40.32,0,TRUE
f20UD,Rtw,2018-10-05,10,6,1.285,9.55,0,TRUE
f28Jp,tbv,2018-10-17,10,4,1.302,25.91,0,TRUE
F2J9N,fDV,2018-10-30,10,3,7.125,69.77,0,TRUE
F2TZ~,HYm,2018-10-26,10,6,1.16,14.16,0,TRUE
f3Asy,5S8,2018-10-10,10,4,0.195,2.32,0,TRUE
F3aTY,AWT,2018-08-28,8,3,4.85,30.33,0,TRUE
F3dZG,KFW,2018-10-20,10,7,7.356,52.86,0,TRUE
F3upF,KFW,2018-10-02,10,3,1.756,11.97,0,TRUE
f4ADY,5S8,2018-10-26,10,6,0.445,16.66,0,TRUE
f4kaE,~iy,2018-10-11,10,5,3.502,10.93,0,TRUE
F5_n3,AWT,2018-10-19,10,6,2.99,47.48,0,TRUE
F53lV,7XS,2018-10-13,10,7,0.37,5.51,0,TRUE
F54wt,KFW,2018-08-16,8,5,1.696,16.62,0,TRUE
f56o_,AWT,2018-10-19,10,6,3.195,17.45,0,TRUE
F56pb,bbb,2018-10-15,10,2,0.14,3.85,0,TRUE
F5GxR,KFW,2018-10-29,10,2,1.512,21.69,0,TRUE
f5RRN,Ed0,2018-09-13,9,5,3.475,17.24,0,TRUE
f5ssZ,fDV,2018-10-20,10,7,3.63,49.36,0,TRUE
F61En,KFW,2018-10-11,10,5,0.846,14.17,0,TRUE
f6S9b,AWT,2018-10-25,10,5,11.645,82.28,0,TRUE
F6Uo4,~iy,2018-10-06,10,7,2.598,21.14,0,TRUE
F7iv6,AWT,2018-10-20,10,7,5.665,76.06,0,TRUE
F7MgV,bbb,2018-10-09,10,3,3.465,15.53,0,TRUE
F7udw,8TO,2018-10-29,10,2,0.62,9.92,0,TRUE
f7vjR,bbb,2018-10-19,10,6,6.46,20.56,0,TRUE
f7Yzl,bbb,2018-10-05,10,6,0.395,25,0,TRUE
f7zGb,KFW,2018-10-30,10,3,4.47,41.52,0,TRUE
f8~wF,sN6,2018-10-24,10,4,2.825,11.18,0,TRUE
F86fK,AWT,2018-09-18,9,3,0.8,12,0,TRUE
f8HK~,fDV,2018-10-03,10,4,3.64,17.47,0,TRUE
F8USx,HYm,2018-10-25,10,5,1.845,19.04,0,TRUE
f9_km,fDV,2018-10-04,10,5,2,3.8,0,TRUE
F91AJ,5S8,2018-08-11,8,7,13.62,107.81,0,TRUE
f9xe6,lFX,2017-07-31,7,2,0.792,12.03,0,TRUE
fa~oA,AWT,2018-10-31,10,4,4.83,67.14,0,TRUE
fA6OG,7ti,2018-10-06,10,7,3.39,42.71,0,TRUE
FA9wr,KFW,2018-08-01,8,4,0.28,7.45,0,TRUE
faAxy,7ti,2018-10-26,10,6,3.93,38.89,0,TRUE
FAbpZ,tbv,2018-05-16,5,4,3.168,30.54,0,TRUE
FaDFc,lFX,2018-10-27,10,7,3.464,130.17,0,TRUE
fALz4,7M4,2018-10-11,10,5,8.52,136.9,0,TRUE
fapoj,Ed0,2018-10-08,10,2,16.605,24.4,0,TRUE
fAqsm,5S8,2018-10-31,10,4,2,10.9,0,TRUE
fAw6O,0aM,2018-10-17,10,4,5.306,43.27,0,TRUE
fAWSW,AWT,2018-10-20,10,7,0.145,8.27,0,TRUE
FAzNy,F50,2018-07-05,7,5,1.255,4.33,0,TRUE
Fb2vU,7ti,2018-10-25,10,5,2.295,8.55,0,TRUE
Fb8_G,J5B,2018-10-29,10,2,0.105,1.36,0,TRUE
FBa4N,AWT,2018-10-05,10,6,8.46,146.07,0,TRUE
fBb5F,AWT,2018-10-11,10,5,5.05,79.23,0,TRUE
fBBOm,nRq,2018-10-05,10,6,1.865,36.91,0,TRUE
fBedj,tbv,2018-10-16,10,3,3.666,51.35,0,TRUE
FbG27,zF~,2018-05-26,5,7,1.375,10.82,0,TRUE
FBIhb,uRf,2018-10-27,10,7,1.385,14.47,0,TRUE
fBIZZ,nRq,2018-10-05,10,6,0.44,6.78,0,TRUE
FbrYy,KFW,2018-10-19,10,6,8.06,81.57,0,TRUE
fbWuX,~iy,2018-08-13,8,2,4.082,54.88,0,TRUE
fbY1m,AWT,2018-10-31,10,4,4.19,37.32,0,TRUE
fbzBc,7ti,2018-10-11,10,5,0.89,15.43,0,TRUE
fBzOz,sN6,2018-10-29,10,2,8.6,63.07,0,TRUE
fCJ36,8TO,2018-10-19,10,6,3.04,35.7,0,TRUE
fcoXC,5S8,2018-10-27,10,7,1.675,9.21,0,TRUE
fCsXi,Rtw,2018-10-10,10,4,0.745,15.84,0,TRUE
fCtm8,7ti,2018-04-24,4,3,4.34,10.13,0,TRUE
fCYDx,uRf,2018-10-22,10,2,4.36,27,0,TRUE
fd_Rf,KFW,2018-10-06,10,7,0.942,10.29,0,TRUE
fd~18,F50,2018-08-30,8,5,3.41,8.79,0,TRUE
fd2dq,7ti,2018-10-26,10,6,1.895,16.93,0,TRUE
fD5Eq,nRq,2018-10-26,10,6,2.62,29.12,0,TRUE
FDD7C,8TO,2018-10-30,10,3,5.02,29.34,0,TRUE
FDDB3,bbb,2018-08-30,8,5,1.1,5.48,0,TRUE
fDEha,5S8,2018-10-30,10,3,2.98,18.55,0,TRUE
FDMpz,uRf,2018-10-26,10,6,2.52,14.16,0,TRUE
FDNG6,5S8,2018-07-24,7,3,0.33,5.01,0,TRUE
fdoZS,bbb,2018-10-20,10,7,2.355,36.35,0,TRUE
fDqkO,AWT,2018-10-18,10,5,3.63,44.78,0,TRUE
fDR5j,F50,2018-10-15,10,2,0.425,3.39,0,TRUE
Fdr70,uRf,2018-10-20,10,7,2.025,8.52,0,TRUE
fdTQP,nRq,2018-10-20,10,7,1.905,21.82,0,TRUE
fDva4,uRf,2018-10-31,10,4,1.045,7.19,0,TRUE
fe0lH,7ti,2018-10-26,10,6,2.315,25.5,0,TRUE
FE3My,tbv,2018-10-27,10,7,3.45,24.41,0,TRUE
FE49v,AWT,2018-10-30,10,3,2.205,29.34,0,TRUE
FE9X2,lFX,2018-10-27,10,7,2.312,8.99,0,TRUE
fED2B,AWT,2018-10-22,10,2,5.6,56.33,0,TRUE
FEfAe,~iy,2018-10-30,10,3,0.378,6.03,0,TRUE
FenB_,7M4,2018-07-13,7,6,2,11.25,0,TRUE
fEORe,fDV,2018-02-06,2,3,2,4.6,0,TRUE
feRJs,AWT,2018-10-01,10,2,0.505,7.58,0,TRUE
fF0g2,KFW,2018-10-29,10,2,0.378,5.76,0,TRUE
ff3iM,KFW,2018-10-30,10,3,4.322,31.11,0,TRUE
FFaHw,KFW,2018-10-20,10,7,3.586,26.2,0,TRUE
FFHSi,JFC,2018-10-10,10,4,2.95,14.2,0,TRUE
fFJgo,uRf,2018-10-27,10,7,8.185,45.98,0,TRUE
ffS6h,7ti,2018-10-29,10,2,0.89,13.16,0,TRUE
ffVTR,7ti,2018-09-19,9,4,1.675,12.42,0,TRUE
Fg8ql,AWT,2018-10-27,10,7,0.605,157.3,0,TRUE
fGas~,7ti,2018-10-25,10,5,2,5.2,0,TRUE
fGkNs,KFW,2018-10-20,10,7,1.052,10.03,0,TRUE
FGLc6,8TO,2018-10-24,10,4,3.19,28.38,0,TRUE
fglll,tbv,2018-10-23,10,3,4.818,22.76,0,TRUE
FGNTE,AWT,2018-09-08,9,7,4.355,49.04,0,TRUE
FgOgL,tbv,2018-09-05,9,4,1.726,9.56,0,TRUE
fgR1Z,tbv,2018-06-27,6,4,0.116,6.38,0,TRUE
FGW08,~iy,2018-10-17,10,4,3.778,26.41,0,TRUE
FGzUV,5S8,2018-10-29,10,2,2,7,0,TRUE
FH0ec,F50,2018-04-18,4,4,0.475,3.84,0,TRUE
fH5W9,tbv,2018-10-29,10,2,0.774,13.77,0,TRUE
FH6rm,AWT,2018-10-26,10,6,0.125,1.54,0,TRUE
FhBPI,5S8,2018-10-24,10,4,1.775,18.01,0,TRUE
fhLK2,F50,2018-10-29,10,2,1.75,10.67,0,TRUE
fHO07,7ti,2018-10-11,10,5,2,13.9,0,TRUE
fhPt2,AWT,2018-10-25,10,5,0.705,11.52,0,TRUE
FhTrz,~iy,2018-10-31,10,4,0.456,5.3,0,TRUE
FhVgm,8TO,2018-10-27,10,7,0.26,2.05,0,TRUE
fHZo_,Ed0,2018-09-19,9,4,0.1,2.6,0,TRUE
fii1~,7XS,2018-10-27,10,7,0.825,17.38,0,TRUE
fiP5h,F50,2018-10-24,10,4,2.75,17.11,0,TRUE
FJ226,5S8,2018-09-13,9,5,3.605,6.7,0,TRUE
fja53,5S8,2018-09-07,9,6,0.72,10.66,0,TRUE
FJCXn,KFW,2018-10-26,10,6,2.608,33.11,0,TRUE
fjEm5,AWT,2018-10-26,10,6,4.985,19.07,0,TRUE
FJJOy,KFW,2018-10-26,10,6,5.252,107.27,0,TRUE
FJX~_,sN6,2018-10-24,10,4,0.535,8.96,0,TRUE
fjXbz,bbb,2018-10-16,10,3,0.1,2.25,0,TRUE
fJXUk,fDV,2018-10-26,10,6,4.16,23.76,0,TRUE
Fk~4q,nRq,2018-10-18,10,5,0.95,10.48,0,TRUE
fKb1O,tbv,2018-08-24,8,6,1.878,17.85,0,TRUE
FkFiG,7XS,2018-10-17,10,4,0.23,3.72,0,TRUE
FkG1L,KFW,2018-10-31,10,4,3.032,38.94,0,TRUE
fKGB4,fDV,2017-01-02,1,2,1.415,14.18,0,TRUE
FKGHV,~iy,2018-10-22,10,2,0.84,9.22,0,TRUE
FkN9P,AWT,2018-06-20,6,4,2.76,19.04,0,TRUE
fKtup,7ti,2018-10-24,10,4,3.565,30.45,0,TRUE
fKW23,7M4,2018-07-03,7,3,4.2,15.01,0,TRUE
Fl0D2,5S8,2018-10-01,10,2,0.54,14.37,0,TRUE
fl2RC,Rtw,2018-10-26,10,6,1.15,20,0,TRUE
Fl9Q1,lFX,2018-10-26,10,6,1.36,16.61,0,TRUE
flCxe,bbb,2018-09-10,9,2,4.905,26.68,0,TRUE
fLHlZ,8TO,2018-10-31,10,4,2.07,16.6,0,TRUE
fLjOj,J5B,2018-10-27,10,7,5.565,26.18,0,TRUE
flNMB,zF~,2018-10-29,10,2,3.6,15.64,0,TRUE
FLNt7,5S8,2018-10-08,10,2,0.535,12.29,0,TRUE
FlRcD,lFX,2018-08-04,8,7,1.16,17.33,0,TRUE
